observation_id,latitude,longitude,bright_ti4,bright_ti5,frp,acq_date,acq_time,satellite,instrument,confidence,daynight,scan,track,source_type,data_mode,source_request_id,source_file,year
FIRMS-RAW-2020-0018122,12.8765,78.3791,339.83,311.55,2.84,2020-01-27,757,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018123,12.8805,78.3822,343.41,311.59,2.84,2020-01-27,757,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018124,12.7881,77.61,346.28,308.2,6.46,2020-01-27,757,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018125,12.8915,78.1685,336.36,310.8,2.09,2020-01-27,757,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018126,12.8909,78.1647,336.81,311.4,2.09,2020-01-27,757,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018127,12.7669,77.3473,343.0,310.8,4.56,2020-01-27,757,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018128,12.7386,77.1503,334.57,308.11,3.97,2020-01-27,757,N20,VIIRS,l,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018129,12.9684,78.5251,334.18,308.15,1.62,2020-01-27,757,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018130,12.8016,77.244,335.27,308.15,2.91,2020-01-27,757,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018131,12.8009,77.24,333.21,307.63,2.91,2020-01-27,757,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018132,13.1849,79.394,333.3,305.64,1.93,2020-01-27,757,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018133,13.302,79.9849,330.19,302.4,1.88,2020-01-27,757,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018134,13.3683,80.2453,332.81,302.54,2.22,2020-01-27,757,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018135,12.5682,75.2031,332.8,294.38,5.28,2020-01-27,757,N20,VIIRS,n,D,0.56,0.43,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018136,13.2447,79.3188,330.23,305.01,1.54,2020-01-27,757,N20,VIIRS,l,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018137,12.5683,75.2057,330.93,294.32,2.91,2020-01-27,757,N20,VIIRS,n,D,0.56,0.43,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018138,12.9246,77.1994,341.93,308.54,2.99,2020-01-27,757,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018139,12.9484,77.2568,335.26,309.5,2.24,2020-01-27,757,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018140,13.3151,79.5352,334.22,305.39,4.78,2020-01-27,757,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018141,13.3553,79.6875,346.6,306.61,9.14,2020-01-27,757,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018142,13.0477,77.5632,331.79,306.79,2.91,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018143,13.4324,79.6347,333.84,300.98,2.26,2020-01-27,757,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018144,13.0262,76.9782,336.26,307.52,3.2,2020-01-27,757,N20,VIIRS,n,D,0.45,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018145,13.2139,78.0994,337.98,310.84,1.68,2020-01-27,757,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018146,13.1024,77.2922,339.11,308.93,3.54,2020-01-27,757,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018147,13.1354,77.2012,333.84,305.93,3.61,2020-01-27,757,N20,VIIRS,l,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018148,12.9552,76.121,337.81,308.73,4.1,2020-01-27,757,N20,VIIRS,n,D,0.49,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018149,13.2041,77.6004,348.5,314.73,6.29,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018150,13.2035,77.5965,339.38,311.1,2.64,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018151,13.2075,77.5998,347.96,313.79,7.56,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018152,13.4043,78.8148,332.07,304.82,3.47,2020-01-27,757,N20,VIIRS,l,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018153,13.1364,77.0977,333.06,307.22,1.7,2020-01-27,757,N20,VIIRS,n,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018154,13.2439,77.5182,345.5,311.26,5.27,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018155,13.2156,77.3424,334.61,309.36,3.37,2020-01-27,757,N20,VIIRS,l,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018156,13.3526,78.0041,353.17,312.05,7.06,2020-01-27,757,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018157,13.3538,78.0041,352.13,312.83,6.45,2020-01-27,757,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018158,13.396,77.9854,337.29,310.43,1.75,2020-01-27,757,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018159,12.8986,74.898,339.62,299.91,3.04,2020-01-27,757,N20,VIIRS,n,D,0.39,0.44,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018160,13.3781,77.6549,332.72,306.41,2.92,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018161,13.3775,77.6509,334.17,306.46,2.92,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018162,13.3689,77.597,344.68,309.38,2.05,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018163,13.3723,77.5964,344.1,312.76,4.55,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018164,13.3356,77.1602,334.28,308.34,4.0,2020-01-27,757,N20,VIIRS,l,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018165,13.3728,77.2117,335.35,306.42,2.27,2020-01-27,757,N20,VIIRS,n,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018166,13.4261,77.4082,343.26,310.99,7.65,2020-01-27,757,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018167,13.5158,77.6823,344.93,309.86,5.43,2020-01-27,757,N20,VIIRS,n,D,0.42,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018168,13.5291,77.2178,333.62,308.58,1.46,2020-01-27,757,N20,VIIRS,l,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018169,13.5333,77.221,333.52,307.75,1.46,2020-01-27,757,N20,VIIRS,l,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018170,13.5437,77.2193,337.29,310.33,3.99,2020-01-27,757,N20,VIIRS,l,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018171,13.7346,78.0842,350.51,314.83,8.55,2020-01-27,757,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018172,13.6665,77.637,342.07,312.03,7.63,2020-01-27,757,N20,VIIRS,n,D,0.42,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018173,13.9288,78.9322,336.89,310.7,2.01,2020-01-27,757,N20,VIIRS,n,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018174,13.725,77.5642,355.1,314.18,10.36,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018175,13.7284,77.5637,352.12,315.5,10.36,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018176,13.7278,77.5598,355.31,316.43,10.36,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018177,13.5633,75.934,332.79,303.2,4.88,2020-01-27,757,N20,VIIRS,n,D,0.5,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018178,13.5625,75.9296,333.47,307.39,4.88,2020-01-27,757,N20,VIIRS,n,D,0.5,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018179,13.5612,75.9313,344.79,306.29,6.07,2020-01-27,757,N20,VIIRS,n,D,0.5,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018180,13.5649,75.9308,335.46,304.59,6.07,2020-01-27,757,N20,VIIRS,n,D,0.5,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018181,13.989,77.4806,340.77,312.82,3.35,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018182,14.1486,77.7772,335.31,310.03,1.38,2020-01-27,757,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018183,14.225,78.0851,339.33,311.27,3.46,2020-01-27,757,N20,VIIRS,l,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018184,14.5638,79.6404,330.43,303.33,2.34,2020-01-27,757,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018185,13.9856,75.9712,333.79,305.96,1.54,2020-01-27,757,N20,VIIRS,n,D,0.49,0.4,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018186,14.2337,77.4744,342.62,311.23,2.56,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018187,14.2371,77.4738,342.38,310.1,3.76,2020-01-27,757,N20,VIIRS,n,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018188,14.2365,77.47,336.53,310.41,4.56,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018189,14.2453,77.4607,336.92,310.5,1.96,2020-01-27,757,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018190,14.1476,76.8463,340.84,315.05,3.18,2020-01-27,757,N20,VIIRS,n,D,0.44,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018191,14.264,77.489,344.13,310.94,3.9,2020-01-27,757,N20,VIIRS,n,D,0.42,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018192,14.4968,78.7379,341.7,314.44,2.82,2020-01-27,757,N20,VIIRS,l,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018193,14.0602,75.8345,338.96,306.91,4.03,2020-01-27,757,N20,VIIRS,n,D,0.49,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018194,14.2558,76.9352,340.15,314.85,4.16,2020-01-27,757,N20,VIIRS,l,D,0.44,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018195,14.4272,77.9213,336.82,311.51,1.02,2020-01-27,757,N20,VIIRS,l,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018196,14.7686,79.7593,332.0,303.34,1.33,2020-01-27,757,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018197,14.302,76.0468,341.85,313.43,3.84,2020-01-27,757,N20,VIIRS,n,D,0.48,0.4,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018198,14.3253,75.6044,344.74,309.32,5.7,2020-01-27,757,N20,VIIRS,n,D,0.5,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018199,14.3489,75.3553,335.84,308.37,5.91,2020-01-27,757,N20,VIIRS,l,D,0.52,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018200,14.7848,77.4318,342.94,314.45,6.81,2020-01-27,757,N20,VIIRS,l,D,0.42,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018201,14.8803,77.8712,344.35,313.73,6.65,2020-01-27,757,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018202,14.9448,77.8641,340.28,311.01,3.18,2020-01-27,757,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018203,14.696,75.9776,335.93,308.42,5.33,2020-01-27,757,N20,VIIRS,l,D,0.48,0.4,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018204,14.608,75.2784,333.08,305.75,1.34,2020-01-27,757,N20,VIIRS,l,D,0.52,0.42,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018205,14.9159,76.4443,345.39,311.58,6.39,2020-01-27,758,N20,VIIRS,n,D,0.45,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018206,15.0286,76.2096,346.97,314.23,8.66,2020-01-27,758,N20,VIIRS,n,D,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018207,15.3521,78.1008,340.99,310.11,3.34,2020-01-27,758,N20,VIIRS,n,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018208,15.2882,77.4831,342.39,312.65,4.56,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018209,15.1756,76.6562,344.89,313.47,5.49,2020-01-27,758,N20,VIIRS,n,D,0.44,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018210,15.1813,76.6469,337.25,309.72,2.85,2020-01-27,758,N20,VIIRS,l,D,0.44,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018211,15.3604,77.494,352.62,311.17,2.42,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018212,15.3638,77.4934,341.36,313.86,2.42,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018213,15.3632,77.4897,345.0,313.1,7.67,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018214,15.1494,75.9282,334.45,306.6,2.96,2020-01-27,758,N20,VIIRS,n,D,0.47,0.4,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018215,15.6812,79.1059,340.76,310.63,4.82,2020-01-27,758,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018216,15.1849,75.7153,336.04,310.31,5.03,2020-01-27,758,N20,VIIRS,l,D,0.48,0.4,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018217,15.4813,77.0684,337.24,310.84,2.72,2020-01-27,758,N20,VIIRS,l,D,0.42,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018218,16.1735,81.1756,337.82,307.51,3.63,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018219,15.2769,75.4157,335.83,310.15,3.12,2020-01-27,758,N20,VIIRS,n,D,0.5,0.41,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018220,15.5241,76.8353,332.64,304.7,3.4,2020-01-27,758,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018221,15.6906,77.722,337.58,312.39,4.24,2020-01-27,758,N20,VIIRS,l,D,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018222,15.6641,77.4887,347.76,310.88,2.72,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018223,15.6635,77.4849,344.22,313.04,2.44,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018224,15.6654,77.4887,353.63,311.88,4.55,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018225,15.6641,77.4812,337.18,311.46,4.74,2020-01-27,758,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018226,15.6647,77.485,356.36,312.63,4.74,2020-01-27,758,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018227,15.6687,77.4882,339.11,313.53,4.55,2020-01-27,758,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018228,15.6681,77.4844,352.85,312.21,4.74,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018229,15.6675,77.4806,348.8,312.24,4.74,2020-01-27,758,N20,VIIRS,n,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018230,16.0119,78.9333,339.65,306.71,4.02,2020-01-27,758,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018231,16.1812,80.0162,333.89,307.22,3.3,2020-01-27,758,N20,VIIRS,l,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018232,16.3286,80.9635,330.62,304.73,3.66,2020-01-27,758,N20,VIIRS,l,D,0.41,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018233,15.699,76.8132,332.18,304.98,1.3,2020-01-27,758,N20,VIIRS,n,D,0.43,0.38,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018234,16.1072,79.0272,339.58,307.6,2.63,2020-01-27,758,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018235,16.1573,79.0625,343.07,311.12,2.44,2020-01-27,758,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018236,16.1915,78.8889,346.62,306.18,6.39,2020-01-27,758,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018237,16.1976,78.8843,343.62,309.51,20.16,2020-01-27,758,N20,VIIRS,n,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018238,16.2014,78.8873,334.62,306.53,20.16,2020-01-27,758,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018239,16.5489,79.3854,338.98,311.5,2.77,2020-01-27,758,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018240,16.5527,79.3885,333.76,307.92,1.14,2020-01-27,758,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018241,16.5522,79.3849,339.86,310.03,3.46,2020-01-27,758,N20,VIIRS,l,D,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018242,15.7802,74.6341,334.15,305.42,3.86,2020-01-27,758,N20,VIIRS,n,D,0.54,0.42,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018243,15.7793,74.6291,333.2,307.47,4.06,2020-01-27,758,N20,VIIRS,l,D,0.54,0.42,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018244,15.7065,74.215,336.44,305.48,4.42,2020-01-27,758,N20,VIIRS,n,D,0.38,0.44,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018245,16.4535,77.8823,335.02,309.24,1.85,2020-01-27,758,N20,VIIRS,l,D,0.39,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018246,16.749,79.5651,331.91,304.2,2.55,2020-01-27,758,N20,VIIRS,l,D,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018247,16.1619,75.8254,343.34,311.5,7.92,2020-01-27,758,N20,VIIRS,n,D,0.47,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0018248,16.1655,75.8248,336.5,309.25,3.04,2020-01-27,758,N20,VIIRS,n,D,0.47,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
